train_ds,test_ds,model,subject,n_test,acc,bac,kappa,adabn_acc,adabn_bac,adabn_kappa,tent_acc,tent_bac,tent_kappa,snap_acc,snap_bac,snap_kappa,snap_adabn_acc,snap_adabn_bac,snap_adabn_kappa
cho2017,lee2019,conformer,32,200,94.0,94.0,0.88,89.5,89.5,0.79,,,,,,,,,
cho2017,lee2019,conformer,33,200,82.5,82.5,0.65,86.5,86.5,0.73,,,,,,,,,
cho2017,lee2019,conformer,34,200,42.5,42.5,-0.15,41.5,41.5,-0.17,,,,,,,,,
cho2017,lee2019,conformer,35,200,46.5,46.5,-0.07,46.5,46.5,-0.07,,,,,,,,,
cho2017,lee2019,conformer,36,200,89.0,89.0,0.78,89.5,89.5,0.79,,,,,,,,,
cho2017,lee2019,conformer,37,200,89.0,89.0,0.78,92.0,92.0,0.84,,,,,,,,,
cho2017,lee2019,conformer,38,200,55.0,55.0,0.1,57.0,57.0,0.14,,,,,,,,,
cho2017,lee2019,conformer,39,200,79.0,79.0,0.58,80.0,80.0,0.6,,,,,,,,,
cho2017,lee2019,conformer,40,200,53.0,53.0,0.06,57.5,57.5,0.15,,,,,,,,,
cho2017,lee2019,conformer,41,200,52.0,52.0,0.04,54.5,54.5,0.09,,,,,,,,,
cho2017,lee2019,conformer,42,200,62.0,62.0,0.24,65.5,65.5,0.31,,,,,,,,,
cho2017,lee2019,conformer,43,200,59.5,59.5,0.19,62.5,62.5,0.25,,,,,,,,,
cho2017,lee2019,conformer,44,200,87.5,87.5,0.75,85.5,85.5,0.71,,,,,,,,,
cho2017,lee2019,conformer,45,200,63.5,63.5,0.27,68.0,68.0,0.36,,,,,,,,,
cho2017,lee2019,conformer,46,200,74.5,74.5,0.49,74.5,74.5,0.49,,,,,,,,,
cho2017,lee2019,conformer,47,200,61.0,61.0,0.22,67.5,67.5,0.35,,,,,,,,,
cho2017,lee2019,conformer,48,200,51.5,51.5,0.03,50.5,50.5,0.01,,,,,,,,,
cho2017,lee2019,conformer,49,200,54.5,54.5,0.09,64.0,64.0,0.28,,,,,,,,,
cho2017,lee2019,conformer,50,200,50.5,50.5,0.01,52.5,52.5,0.05,,,,,,,,,
cho2017,lee2019,conformer,51,200,58.5,58.5,0.17,61.5,61.5,0.23,,,,,,,,,
cho2017,lee2019,conformer,52,200,56.0,56.0,0.12,58.0,58.0,0.16,,,,,,,,,
cho2017,lee2019,conformer,53,200,51.5,51.5,0.03,52.5,52.5,0.05,,,,,,,,,
cho2017,lee2019,conformer,54,200,53.0,53.0,0.06,55.0,55.0,0.1,,,,,,,,,
