train_ds,test_ds,model,subject,n_test,acc,bac,kappa,adabn_acc,adabn_bac,adabn_kappa,tent_acc,tent_bac,tent_kappa,snap_acc,snap_bac,snap_kappa,snap_adabn_acc,snap_adabn_bac,snap_adabn_kappa
lee2019,cho2017,eegnet,26,200,69.0,69.0,0.38,75.5,75.5,0.51,,,,,,,,,
lee2019,cho2017,eegnet,27,200,63.5,63.5,0.27,62.5,62.5,0.25,,,,,,,,,
lee2019,cho2017,eegnet,28,200,49.5,49.5,-0.01,51.5,51.5,0.03,,,,,,,,,
lee2019,cho2017,eegnet,29,200,62.0,62.0,0.24,61.0,61.0,0.22,,,,,,,,,
lee2019,cho2017,eegnet,30,200,71.0,71.0,0.42,69.5,69.5,0.39,,,,,,,,,
lee2019,cho2017,eegnet,31,200,69.5,69.5,0.39,68.5,68.5,0.37,,,,,,,,,
lee2019,cho2017,eegnet,32,200,48.0,48.0,-0.04,48.0,48.0,-0.04,,,,,,,,,
lee2019,cho2017,eegnet,33,200,61.5,61.5,0.23,60.0,60.0,0.2,,,,,,,,,
lee2019,cho2017,eegnet,34,200,54.0,54.0,0.08,52.0,52.0,0.04,,,,,,,,,
lee2019,cho2017,eegnet,35,200,60.5,60.5,0.21,59.5,59.5,0.19,,,,,,,,,
lee2019,cho2017,eegnet,36,200,69.0,69.0,0.38,69.5,69.5,0.39,,,,,,,,,
lee2019,cho2017,eegnet,37,200,51.0,51.0,0.02,48.5,48.5,-0.03,,,,,,,,,
lee2019,cho2017,eegnet,38,200,63.5,63.5,0.27,64.5,64.5,0.29,,,,,,,,,
lee2019,cho2017,eegnet,39,200,75.5,75.5,0.51,74.5,74.5,0.49,,,,,,,,,
lee2019,cho2017,eegnet,40,200,47.0,47.0,-0.06,45.5,45.5,-0.09,,,,,,,,,
lee2019,cho2017,eegnet,41,200,93.0,93.0,0.86,92.5,92.5,0.85,,,,,,,,,
lee2019,cho2017,eegnet,42,200,66.0,66.0,0.32,65.5,65.5,0.31,,,,,,,,,
lee2019,cho2017,eegnet,43,200,96.5,96.5,0.93,96.0,96.0,0.92,,,,,,,,,
lee2019,cho2017,eegnet,44,200,75.5,75.5,0.51,75.5,75.5,0.51,,,,,,,,,
lee2019,cho2017,eegnet,45,200,61.0,61.0,0.22,60.5,60.5,0.21,,,,,,,,,
lee2019,cho2017,eegnet,46,240,73.3,73.3,0.467,73.3,73.3,0.467,,,,,,,,,
lee2019,cho2017,eegnet,47,200,64.5,64.5,0.29,68.0,68.0,0.36,,,,,,,,,
lee2019,cho2017,eegnet,48,200,90.5,90.5,0.81,90.5,90.5,0.81,,,,,,,,,
lee2019,cho2017,eegnet,49,200,58.5,58.5,0.17,58.0,58.0,0.16,,,,,,,,,
lee2019,cho2017,eegnet,50,200,64.0,64.0,0.28,63.5,63.5,0.27,,,,,,,,,
lee2019,cho2017,eegnet,51,200,64.5,64.5,0.29,62.0,62.0,0.24,,,,,,,,,
lee2019,cho2017,eegnet,52,200,81.0,81.0,0.62,78.5,78.5,0.57,,,,,,,,,
