train_ds,test_ds,variant,subject,n_test,acc,bac,kappa
lee2019,cho2017,source_select_k40,1,200,68.5,68.5,0.37
lee2019,cho2017,source_select_k40,2,200,53.0,53.0,0.06
lee2019,cho2017,source_select_k40,3,200,88.5,88.5,0.77
lee2019,cho2017,source_select_k40,4,200,83.0,83.0,0.66
lee2019,cho2017,source_select_k40,5,200,63.0,63.0,0.26
lee2019,cho2017,source_select_k40,6,200,53.5,53.5,0.07
lee2019,cho2017,source_select_k40,7,240,53.33,53.33,0.067
lee2019,cho2017,source_select_k40,8,200,58.0,58.0,0.16
lee2019,cho2017,source_select_k40,9,240,67.5,67.5,0.35
lee2019,cho2017,source_select_k40,10,200,76.5,76.5,0.53
lee2019,cho2017,source_select_k40,11,200,63.5,63.5,0.27
lee2019,cho2017,source_select_k40,12,200,75.5,75.5,0.51
lee2019,cho2017,source_select_k40,13,200,46.0,46.0,-0.08
lee2019,cho2017,source_select_k40,14,200,94.5,94.5,0.89
lee2019,cho2017,source_select_k40,15,200,71.0,71.0,0.42
lee2019,cho2017,source_select_k40,16,200,62.0,62.0,0.24
lee2019,cho2017,source_select_k40,17,200,50.0,50.0,0.0
lee2019,cho2017,source_select_k40,18,200,62.0,62.0,0.24
lee2019,cho2017,source_select_k40,19,200,67.0,67.0,0.34
lee2019,cho2017,source_select_k40,20,200,67.0,67.0,0.34
lee2019,cho2017,source_select_k40,21,200,68.5,68.5,0.37
lee2019,cho2017,source_select_k40,22,200,66.5,66.5,0.33
lee2019,cho2017,source_select_k40,23,200,82.0,82.0,0.64
lee2019,cho2017,source_select_k40,24,200,70.5,70.5,0.41
lee2019,cho2017,source_select_k40,25,200,68.5,68.5,0.37
lee2019,cho2017,source_select_k40,26,200,56.0,56.0,0.12
lee2019,cho2017,source_select_k40,27,200,58.0,58.0,0.16
lee2019,cho2017,source_select_k40,28,200,46.0,46.0,-0.08
lee2019,cho2017,source_select_k40,29,200,55.0,55.0,0.1
lee2019,cho2017,source_select_k40,30,200,69.0,69.0,0.38
lee2019,cho2017,source_select_k40,31,200,66.5,66.5,0.33
lee2019,cho2017,source_select_k40,32,200,47.0,47.0,-0.06
lee2019,cho2017,source_select_k40,33,200,61.5,61.5,0.23
lee2019,cho2017,source_select_k40,34,200,46.0,46.0,-0.08
lee2019,cho2017,source_select_k40,35,200,41.5,41.5,-0.17
lee2019,cho2017,source_select_k40,36,200,72.5,72.5,0.45
lee2019,cho2017,source_select_k40,37,200,50.5,50.5,0.01
lee2019,cho2017,source_select_k40,38,200,62.0,62.0,0.24
lee2019,cho2017,source_select_k40,39,200,67.0,67.0,0.34
lee2019,cho2017,source_select_k40,40,200,45.0,45.0,-0.1
lee2019,cho2017,source_select_k40,41,200,88.0,88.0,0.76
lee2019,cho2017,source_select_k40,42,200,65.0,65.0,0.3
lee2019,cho2017,source_select_k40,43,200,94.0,94.0,0.88
lee2019,cho2017,source_select_k40,44,200,73.5,73.5,0.47
lee2019,cho2017,source_select_k40,45,200,55.5,55.5,0.11
lee2019,cho2017,source_select_k40,46,240,67.08,67.08,0.342
lee2019,cho2017,source_select_k40,47,200,66.5,66.5,0.33
lee2019,cho2017,source_select_k40,48,200,86.0,86.0,0.72
lee2019,cho2017,source_select_k40,49,200,58.0,58.0,0.16
lee2019,cho2017,source_select_k40,50,200,57.5,57.5,0.15
lee2019,cho2017,source_select_k40,51,200,60.5,60.5,0.21
lee2019,cho2017,source_select_k40,52,200,76.5,76.5,0.53
