train_ds,test_ds,model,subject,n_test,acc,bac,kappa,adabn_acc,adabn_bac,adabn_kappa,tent_acc,tent_bac,tent_kappa,snap_acc,snap_bac,snap_kappa,snap_adabn_acc,snap_adabn_bac,snap_adabn_kappa
cho2017,lee2019,conformer,32,200,94.0,94.0,0.88,,,,87.5,87.5,0.75,,,,,,
cho2017,lee2019,conformer,33,200,82.5,82.5,0.65,,,,85.0,85.0,0.7,,,,,,
cho2017,lee2019,conformer,34,200,42.5,42.5,-0.15,,,,44.5,44.5,-0.11,,,,,,
cho2017,lee2019,conformer,35,200,46.5,46.5,-0.07,,,,45.5,45.5,-0.09,,,,,,
cho2017,lee2019,conformer,36,200,89.0,89.0,0.78,,,,90.0,90.0,0.8,,,,,,
cho2017,lee2019,conformer,37,200,89.0,89.0,0.78,,,,90.5,90.5,0.81,,,,,,
cho2017,lee2019,conformer,38,200,55.0,55.0,0.1,,,,56.0,56.0,0.12,,,,,,
cho2017,lee2019,conformer,39,200,79.0,79.0,0.58,,,,79.0,79.0,0.58,,,,,,
cho2017,lee2019,conformer,40,200,53.0,53.0,0.06,,,,59.0,59.0,0.18,,,,,,
cho2017,lee2019,conformer,41,200,52.0,52.0,0.04,,,,56.5,56.5,0.13,,,,,,
cho2017,lee2019,conformer,42,200,62.0,62.0,0.24,,,,65.5,65.5,0.31,,,,,,
cho2017,lee2019,conformer,43,200,59.5,59.5,0.19,,,,60.5,60.5,0.21,,,,,,
cho2017,lee2019,conformer,44,200,87.5,87.5,0.75,,,,82.5,82.5,0.65,,,,,,
cho2017,lee2019,conformer,45,200,63.5,63.5,0.27,,,,66.0,66.0,0.32,,,,,,
cho2017,lee2019,conformer,46,200,74.5,74.5,0.49,,,,71.5,71.5,0.43,,,,,,
cho2017,lee2019,conformer,47,200,61.0,61.0,0.22,,,,68.0,68.0,0.36,,,,,,
cho2017,lee2019,conformer,48,200,51.5,51.5,0.03,,,,49.5,49.5,-0.01,,,,,,
cho2017,lee2019,conformer,49,200,54.5,54.5,0.09,,,,62.5,62.5,0.25,,,,,,
cho2017,lee2019,conformer,50,200,50.5,50.5,0.01,,,,53.5,53.5,0.07,,,,,,
cho2017,lee2019,conformer,51,200,58.5,58.5,0.17,,,,62.5,62.5,0.25,,,,,,
cho2017,lee2019,conformer,52,200,56.0,56.0,0.12,,,,59.0,59.0,0.18,,,,,,
cho2017,lee2019,conformer,53,200,51.5,51.5,0.03,,,,58.0,58.0,0.16,,,,,,
cho2017,lee2019,conformer,54,200,53.0,53.0,0.06,,,,59.0,59.0,0.18,,,,,,
