train_ds,test_ds,model,subject,n_test,acc,bac,kappa,adabn_acc,adabn_bac,adabn_kappa,tent_acc,tent_bac,tent_kappa,snap_acc,snap_bac,snap_kappa,snap_adabn_acc,snap_adabn_bac,snap_adabn_kappa
lee2019,cho2017,eegnet,18,200,69.5,69.5,0.39,,,,,,,67.0,67.0,0.34,68.5,68.5,0.37
lee2019,cho2017,eegnet,19,200,79.5,79.5,0.59,,,,,,,78.5,78.5,0.57,75.0,75.0,0.5
lee2019,cho2017,eegnet,20,200,68.5,68.5,0.37,,,,,,,68.5,68.5,0.37,70.0,70.0,0.4
lee2019,cho2017,eegnet,21,200,76.0,76.0,0.52,,,,,,,78.5,78.5,0.57,80.0,80.0,0.6
lee2019,cho2017,eegnet,22,200,68.5,68.5,0.37,,,,,,,67.0,67.0,0.34,68.5,68.5,0.37
lee2019,cho2017,eegnet,23,200,86.0,86.0,0.72,,,,,,,86.5,86.5,0.73,86.5,86.5,0.73
lee2019,cho2017,eegnet,24,200,71.0,71.0,0.42,,,,,,,71.0,71.0,0.42,70.5,70.5,0.41
lee2019,cho2017,eegnet,25,200,78.5,78.5,0.57,,,,,,,76.5,76.5,0.53,76.0,76.0,0.52
lee2019,cho2017,eegnet,26,200,68.0,68.0,0.36,,,,,,,68.5,68.5,0.37,67.5,67.5,0.35
lee2019,cho2017,eegnet,27,200,60.0,60.0,0.2,,,,,,,61.0,61.0,0.22,57.5,57.5,0.15
lee2019,cho2017,eegnet,28,200,49.5,49.5,-0.01,,,,,,,52.5,52.5,0.05,51.5,51.5,0.03
lee2019,cho2017,eegnet,29,200,57.0,57.0,0.14,,,,,,,54.5,54.5,0.09,55.0,55.0,0.1
lee2019,cho2017,eegnet,30,200,72.5,72.5,0.45,,,,,,,70.5,70.5,0.41,72.5,72.5,0.45
lee2019,cho2017,eegnet,31,200,69.0,69.0,0.38,,,,,,,68.0,68.0,0.36,70.0,70.0,0.4
lee2019,cho2017,eegnet,32,200,47.5,47.5,-0.05,,,,,,,48.5,48.5,-0.03,48.5,48.5,-0.03
lee2019,cho2017,eegnet,33,200,61.5,61.5,0.23,,,,,,,60.0,60.0,0.2,61.5,61.5,0.23
lee2019,cho2017,eegnet,34,200,55.0,55.0,0.1,,,,,,,53.5,53.5,0.07,55.5,55.5,0.11
lee2019,cho2017,eegnet,35,200,57.5,57.5,0.15,,,,,,,56.5,56.5,0.13,59.0,59.0,0.18
lee2019,cho2017,eegnet,36,200,67.0,67.0,0.34,,,,,,,69.5,69.5,0.39,66.0,66.0,0.32
lee2019,cho2017,eegnet,37,200,50.0,50.0,0.0,,,,,,,52.5,52.5,0.05,50.0,50.0,0.0
lee2019,cho2017,eegnet,38,200,64.0,64.0,0.28,,,,,,,63.5,63.5,0.27,68.0,68.0,0.36
lee2019,cho2017,eegnet,39,200,73.5,73.5,0.47,,,,,,,72.0,72.0,0.44,76.5,76.5,0.53
lee2019,cho2017,eegnet,40,200,49.0,49.0,-0.02,,,,,,,51.0,51.0,0.02,51.0,51.0,0.02
lee2019,cho2017,eegnet,41,200,93.0,93.0,0.86,,,,,,,92.5,92.5,0.85,92.0,92.0,0.84
lee2019,cho2017,eegnet,42,200,71.0,71.0,0.42,,,,,,,69.5,69.5,0.39,68.5,68.5,0.37
lee2019,cho2017,eegnet,43,200,98.0,98.0,0.96,,,,,,,97.5,97.5,0.95,97.0,97.0,0.94
lee2019,cho2017,eegnet,44,200,73.5,73.5,0.47,,,,,,,74.0,74.0,0.48,75.0,75.0,0.5
lee2019,cho2017,eegnet,45,200,59.5,59.5,0.19,,,,,,,61.0,61.0,0.22,61.0,61.0,0.22
lee2019,cho2017,eegnet,46,240,71.7,71.7,0.433,,,,,,,73.3,73.3,0.467,71.7,71.7,0.433
lee2019,cho2017,eegnet,47,200,65.5,65.5,0.31,,,,,,,65.5,65.5,0.31,64.5,64.5,0.29
lee2019,cho2017,eegnet,48,200,90.5,90.5,0.81,,,,,,,90.0,90.0,0.8,88.5,88.5,0.77
lee2019,cho2017,eegnet,49,200,61.0,61.0,0.22,,,,,,,62.5,62.5,0.25,62.0,62.0,0.24
lee2019,cho2017,eegnet,50,200,63.0,63.0,0.26,,,,,,,61.5,61.5,0.23,62.5,62.5,0.25
lee2019,cho2017,eegnet,51,200,61.5,61.5,0.23,,,,,,,60.5,60.5,0.21,61.0,61.0,0.22
lee2019,cho2017,eegnet,52,200,76.5,76.5,0.53,,,,,,,78.0,78.0,0.56,77.5,77.5,0.55
