train_ds,test_ds,model,subject,n_test,acc,bac,kappa,adabn_acc,adabn_bac,adabn_kappa,tent_acc,tent_bac,tent_kappa,snap_acc,snap_bac,snap_kappa,snap_adabn_acc,snap_adabn_bac,snap_adabn_kappa
cho2017,lee2019,conformer,19,200,68.0,68.0,0.36,,,,,,,66.5,66.5,0.33,64.0,64.0,0.28
cho2017,lee2019,conformer,20,200,60.5,60.5,0.21,,,,,,,55.5,55.5,0.11,60.0,60.0,0.2
cho2017,lee2019,conformer,21,200,88.0,88.0,0.76,,,,,,,68.5,68.5,0.37,86.5,86.5,0.73
cho2017,lee2019,conformer,22,200,60.0,60.0,0.2,,,,,,,59.5,59.5,0.19,59.5,59.5,0.19
cho2017,lee2019,conformer,23,200,71.0,71.0,0.42,,,,,,,57.5,57.5,0.15,70.0,70.0,0.4
cho2017,lee2019,conformer,24,200,55.0,55.0,0.1,,,,,,,56.5,56.5,0.13,56.5,56.5,0.13
cho2017,lee2019,conformer,25,200,50.0,50.0,0.0,,,,,,,61.5,61.5,0.23,62.0,62.0,0.24
cho2017,lee2019,conformer,26,200,53.5,53.5,0.07,,,,,,,49.0,49.0,-0.02,56.5,56.5,0.13
cho2017,lee2019,conformer,27,200,52.0,52.0,0.04,,,,,,,49.0,49.0,-0.02,49.0,49.0,-0.02
cho2017,lee2019,conformer,28,200,80.0,80.0,0.6,,,,,,,66.5,66.5,0.33,79.5,79.5,0.59
cho2017,lee2019,conformer,29,200,64.0,64.0,0.28,,,,,,,63.5,63.5,0.27,71.0,71.0,0.42
cho2017,lee2019,conformer,30,200,64.0,64.0,0.28,,,,,,,65.5,65.5,0.31,61.5,61.5,0.23
cho2017,lee2019,conformer,31,200,58.5,58.5,0.17,,,,,,,49.5,49.5,-0.01,57.5,57.5,0.15
cho2017,lee2019,conformer,32,200,94.0,94.0,0.88,,,,,,,85.5,85.5,0.71,92.0,92.0,0.84
cho2017,lee2019,conformer,33,200,82.0,82.0,0.64,,,,,,,87.0,87.0,0.74,82.5,82.5,0.65
cho2017,lee2019,conformer,34,200,43.0,43.0,-0.14,,,,,,,45.0,45.0,-0.1,45.0,45.0,-0.1
cho2017,lee2019,conformer,35,200,48.0,48.0,-0.04,,,,,,,49.0,49.0,-0.02,53.5,53.5,0.07
cho2017,lee2019,conformer,36,200,88.5,88.5,0.77,,,,,,,85.5,85.5,0.71,81.5,81.5,0.63
cho2017,lee2019,conformer,37,200,89.0,89.0,0.78,,,,,,,85.0,85.0,0.7,91.0,91.0,0.82
cho2017,lee2019,conformer,38,200,54.5,54.5,0.09,,,,,,,47.5,47.5,-0.05,55.0,55.0,0.1
cho2017,lee2019,conformer,39,200,78.0,78.0,0.56,,,,,,,72.5,72.5,0.45,72.0,72.0,0.44
cho2017,lee2019,conformer,40,200,53.0,53.0,0.06,,,,,,,50.0,50.0,0.0,55.0,55.0,0.1
cho2017,lee2019,conformer,41,200,51.0,51.0,0.02,,,,,,,55.5,55.5,0.11,55.0,55.0,0.1
cho2017,lee2019,conformer,42,200,61.0,61.0,0.22,,,,,,,55.0,55.0,0.1,58.0,58.0,0.16
cho2017,lee2019,conformer,43,200,59.0,59.0,0.18,,,,,,,60.5,60.5,0.21,62.5,62.5,0.25
cho2017,lee2019,conformer,44,200,87.5,87.5,0.75,,,,,,,68.0,68.0,0.36,79.5,79.5,0.59
cho2017,lee2019,conformer,45,200,61.5,61.5,0.23,,,,,,,58.5,58.5,0.17,63.0,63.0,0.26
cho2017,lee2019,conformer,46,200,73.5,73.5,0.47,,,,,,,62.5,62.5,0.25,71.0,71.0,0.42
cho2017,lee2019,conformer,47,200,61.5,61.5,0.23,,,,,,,53.0,53.0,0.06,68.0,68.0,0.36
cho2017,lee2019,conformer,48,200,52.0,52.0,0.04,,,,,,,44.0,44.0,-0.12,46.5,46.5,-0.07
cho2017,lee2019,conformer,49,200,55.0,55.0,0.1,,,,,,,59.5,59.5,0.19,60.5,60.5,0.21
cho2017,lee2019,conformer,50,200,52.0,52.0,0.04,,,,,,,56.5,56.5,0.13,49.5,49.5,-0.01
cho2017,lee2019,conformer,51,200,58.5,58.5,0.17,,,,,,,58.5,58.5,0.17,61.5,61.5,0.23
